Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package","URL"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C33G12M00000-ND","445C33G12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 30PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","30pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C33G12M00000/3191783"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C33H12M00000-ND","445C33H12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 32PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","32pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C33H12M00000/3191791"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C33J12M00000-ND","445C33J12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 9PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","9pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C33J12M00000/3191799"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C35B12M00000-ND","445C35B12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 13PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","13pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C35B12M00000/3191807"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C35F12M00000-ND","445C35F12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 24PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","24pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C35F12M00000/3191816"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C35G12M00000-ND","445C35G12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 30PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","30pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C35G12M00000/3191824"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C35H12M00000-ND","445C35H12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 32PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","32pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C35H12M00000/3191832"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445C35J12M00000-ND","445C35J12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 9PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","9pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445C35J12M00000/3191840"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W33B12M00000-ND","445W33B12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 13PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","13pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W33B12M00000/3191849"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W33F12M00000-ND","445W33F12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 24PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","24pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W33F12M00000/3191858"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W33G12M00000-ND","445W33G12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 30PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","30pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W33G12M00000/3191866"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W33H12M00000-ND","445W33H12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 32PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","32pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W33H12M00000/3191874"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W33J12M00000-ND","445W33J12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 9PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","9pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W33J12M00000/3191882"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W35B12M00000-ND","445W35B12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 13PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","13pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W35B12M00000/3191891"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W35F12M00000-ND","445W35F12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 24PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","24pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W35F12M00000/3191900"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W35G12M00000-ND","445W35G12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 30PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","30pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W35G12M00000/3191908"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W35H12M00000-ND","445W35H12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 32PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","32pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W35H12M00000/3191916"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6710/445I23D25M00000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/445%20Series.jpg","445W35J12M00000-ND","445W35J12M00000","CTS-Frequency Controls","CTS-Frequency Controls","CRYSTAL 12.0000MHZ 9PF SMD","0","0.33235","0","1000","Tape & Reel (TR)","445","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","9pF","50 Ohms","Fundamental","0°C ~ 50°C","-","Surface Mount","2-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.053"" (1.35mm)","2-SMD (5x3.2)","https://www.digikey.be/en/products/detail/cts-frequency-controls/445W35J12M00000/3191924"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200151Q-ND","FL1200151Q","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 12PF SMD","0","0.33426","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±15ppm","±10ppm","12pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200151Q/9766624"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200162Q-ND","FL1200162Q","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 18PF SMD","0","0.33426","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±20ppm","±20ppm","18pF","70 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200162Q/9766627"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200194Q-ND","FL1200194Q","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 20PF SMD","0","0.33426","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±50ppm","±20ppm","20pF","80 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200194Q/9766631"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200208Q-ND","FL1200208Q","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 8PF SMD","0","0.33426","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±50ppm","±15ppm","8pF","120 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200208Q/9766632"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200209Q-ND","FL1200209Q","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 12PF SMD","0","0.33426","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±30ppm","±30ppm","12pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200209Q/9766633"
"https://www.diodes.com/assets/Datasheets/FL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6537/31%7E4SMD-.78-3.2X2.5%7E%7E4.jpg","FL1200217Q-ND","FL1200217Q","Diodes Incorporated","Diodes Incorporated","CRYSTAL 12.0000MHZ 12PF SMD","0","0.33426","0","3000","Tape & Reel (TR)","SaRonix-eCera™ FL","Active","MHz Crystal","12 MHz","±20ppm","±10ppm","12pF","80 Ohms","Fundamental","-40°C ~ 105°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.78mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/diodes-incorporated/FL1200217Q/9766634"
"//media.digikey.com/pdf/Data%20Sheets/TXC/7B_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/631/7B5-SERIES.jpg","7B12000046-ND","7B12000046","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.33478","0","1000","Tape & Reel (TR)","7B","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.041"" (1.05mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/txc-corporation/7B12000046/5954277"
"//media.digikey.com/pdf/Data%20Sheets/TXC/7B_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/631/7B5-SERIES.jpg","7B12000162-ND","7B12000162","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 16PF SMD","0","0.33478","0","1000","Tape & Reel (TR)","7B","Obsolete","MHz Crystal","12 MHz","±20ppm","±30ppm","16pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.041"" (1.05mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/txc-corporation/7B12000162/5954279"
"//media.digikey.com/pdf/Data%20Sheets/TXC/7B_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/631/7B5-SERIES.jpg","7B12000199-ND","7B12000199","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.33478","0","1000","Tape & Reel (TR)","7B","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.041"" (1.05mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/txc-corporation/7B12000199/5954280"
"//media.digikey.com/pdf/Data%20Sheets/TXC/7B_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/631/7B5-SERIES.jpg","7B12070003-ND","7B12070003","TXC CORPORATION","TXC CORPORATION","CRYSTAL 12.0000MHZ 18PF SMD","0","0.33478","0","1000","Tape & Reel (TR)","7B","Obsolete","MHz Crystal","12 MHz","±30ppm","±30ppm","18pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.041"" (1.05mm)","4-SMD (5x3.2)","https://www.digikey.be/en/products/detail/txc-corporation/7B12070003/5954282"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/401/CX3225GB_Spec.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2469/4-SMD%20CX3225GB%20Series.jpg","478-CX3225GB12000P0HPQZ1TR-ND","CX3225GB12000P0HPQZ1","KYOCERA AVX","KYOCERA AVX","CRYSTAL 12.0000MHZ 18PF SMD","0","0.33606","0","3000","Tape & Reel (TR)","CX3225GB, Kyocera","Discontinued at DigiKey","MHz Crystal","12 MHz","±30ppm","±20ppm","18pF","250 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD (3.2x2.5)","https://www.digikey.be/en/products/detail/kyocera-avx/CX3225GB12000P0HPQZ1/3929659"
"https://ecsxtal.com/store/pdf/ECX-2236.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/373/ECX-23-2362.5-SERIES.jpg","XC2712TR-ND,XC2712CT-ND,XC2712DKR-ND","ECS-120-8-36-CKM-TR","ECS Inc.","ECS Inc.","CRYSTAL 12.0000MHZ 8PF SMD","25.368","0.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ECX-2236","Active","MHz Crystal","12 MHz","±10ppm","±10ppm","8pF","150 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.024"" (0.60mm)","4-SMD (2.5x2)","https://www.digikey.be/en/products/detail/ecs-inc/ECS-120-8-36-CKM-TR/8023329"
"https://ecsxtal.com/store/pdf/csm-7x.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2523/CSM-7%20CRYSTAL.jpg","XC2079TR-ND,XC2079CT-ND,XC2079DKR-ND","ECS-120-18-5PX-JEM-TR","ECS Inc.","ECS Inc.","CRYSTAL 12.0000MHZ 18PF SMD","102","0.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CSM-7X","Active","MHz Crystal","12 MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)","-","https://www.digikey.be/en/products/detail/ecs-inc/ECS-120-18-5PX-JEM-TR/5875508"
"https://abracon.com/Resonators/ABL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6844/MFG_535%7EHC49US-3.5-11.5X5%7E%7E2.jpg","535-ABL-12.000MHZ-32-B4-ND","ABL-12.000MHZ-32-B4","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 32PF T/H","1.000","0.34161","0","1000","Bulk","ABL","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","32pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Through Hole","HC-49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABL-12-000MHZ-32-B4/15908704"
"https://abracon.com/Resonators/ABL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6844/MFG_535%7EHC49US-3.5-11.5X5%7E%7E2.jpg","535-ABL-12.000MHZ-S-B4-ND","ABL-12.000MHZ-S-B4","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ SERIES T/H","1.000","0.34161","0","1000","Bulk","ABL","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","Series","50 Ohms","Fundamental","-20°C ~ 70°C","-","Through Hole","HC-49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABL-12-000MHZ-S-B4/15908815"
"https://abracon.com/Resonators/ABL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6844/MFG_535%7EHC49US-3.5-11.5X5%7E%7E2.jpg","535-ABL-12.000MHZ-20-B4-ND","ABL-12.000MHZ-20-B4","Abracon LLC","Abracon LLC","CRYSTAL 12.0000MHZ 20PF T/H","1.000","0.34161","0","1000","Bulk","ABL","Active","MHz Crystal","12 MHz","±50ppm","±30ppm","20pF","50 Ohms","Fundamental","-20°C ~ 70°C","-","Through Hole","HC-49/US","0.453"" L x 0.197"" W (11.50mm x 5.00mm)","0.138"" (3.50mm)","HC-49/US","https://www.digikey.be/en/products/detail/abracon-llc/ABL-12-000MHZ-20-B4/15908960"
